concept_id,code,source,datatype
7095,7095,local,Coded
7096,7096,local,Coded
7097,7097,local,N/A
7098,7098,local,N/A
7099,7099,local,N/A
7100,7100,local,Datetime
7101,7101,local,N/A
7102,7102,local,Coded
7103,7103,local,N/A
7104,7104,local,N/A
7105,7105,local,Numeric
7106,7106,local,Numeric
7107,7107,local,Text
7108,7108,local,N/A
7109,7109,local,N/A
7110,7110,local,N/A
7116,7116,local,N/A
7117,7117,local,Coded
7118,7118,local,N/A
7119,7119,local,N/A
7120,7120,local,Coded
7121,7121,local,N/A
7122,7122,local,N/A
7123,7123,local,Coded
7124,7124,local,N/A
7125,7125,local,Coded
7126,7126,local,Coded
7127,7127,local,Numeric
7128,7128,local,Coded
7129,7129,local,Coded
7130,7130,local,Coded
7132,7132,local,Coded
7133,7133,local,N/A
7134,7134,local,Numeric
7135,7135,local,N/A
7136,7136,local,N/A
7137,7137,local,N/A
7138,7138,local,N/A
7139,7139,local,N/A
7140,7140,local,N/A
7141,7141,local,N/A
7142,7142,local,N/A
7143,7143,local,N/A
7144,7144,local,N/A
7145,7145,local,N/A
7146,7146,local,N/A
7147,7147,local,N/A
7148,7148,local,N/A
7149,7149,local,N/A
7150,7150,local,N/A
7151,7151,local,N/A
7152,7152,local,N/A
7153,7153,local,N/A
7154,7154,local,N/A
7155,7155,local,N/A
7156,7156,local,N/A
7157,7157,local,N/A
7158,7158,local,N/A
7159,7159,local,N/A
7160,7160,local,N/A
7161,7161,local,N/A
7162,7162,local,N/A
7163,7163,local,N/A
7189,7189,local,N/A
7216,7216,local,N/A
7220,72223,MCL/CIEL,N/A
7222,159395,MCL/CIEL,Text
7222,163104,MCL/CIEL,Text
7225,7225,local,Coded
7226,7226,local,N/A
7227,7227,local,N/A
7228,7228,local,N/A
7229,7229,local,N/A
7230,7230,local,Coded
7231,7231,local,Numeric
7239,7239,local,Coded
7240,7240,local,Coded
7241,7241,local,Coded
7242,7242,local,N/A
7243,7243,local,N/A
7244,7244,local,Coded
7245,7245,local,Date
7246,162221,MCL/CIEL,N/A
7246,7246,local,N/A
7247,7247,local,N/A
7249,7249,local,N/A
7250,7250,local,N/A
7251,7251,local,N/A
7252,7252,local,N/A
7257,7257,local,N/A
7257,134612,MCL/CIEL,N/A
7258,7258,local,Coded
7259,7259,local,Coded
7260,7260,local,N/A
7261,7261,local,N/A
7262,7262,local,N/A
7263,7263,local,N/A
7264,7264,local,Coded
7265,7265,local,Numeric
7266,7266,local,Coded
7267,7267,local,Coded
7268,7268,local,N/A
7269,7269,local,Coded
7270,7270,local,Coded
7271,7271,local,Coded
7272,7272,local,Coded
7273,7273,local,N/A
7274,7274,local,N/A
7275,7275,local,Coded
7276,7276,local,Coded
7276,161442,MCL/CIEL,Coded
7277,7277,local,Text
7278,7278,local,Coded
7279,7279,local,Coded
7280,7280,local,Coded
7281,7281,local,N/A
7282,7282,local,N/A
7283,7283,local,Numeric
7284,7284,local,Numeric
7285,7285,local,N/A
7286,7286,local,N/A
7287,7287,local,Coded
7288,7288,local,Coded
7290,7290,local,Coded
7291,7291,local,Coded
7292,7292,local,Coded
7293,123919,MCL/CIEL,N/A
7293,7293,local,N/A
7294,7294,local,N/A
7297,7297,local,N/A
7298,7298,local,N/A
7299,7299,local,Numeric
7300,7300,local,Numeric
7301,7301,local,N/A
7302,7302,local,Numeric
7303,7303,local,N/A
7304,7304,local,Coded
7305,7305,local,Numeric
7306,7306,local,Coded
7307,7307,local,N/A
7308,7308,local,N/A
7309,7309,local,N/A
7309,103659,MCL/CIEL,N/A
7310,7310,local,Coded
7311,7311,local,Coded
7312,7312,local,Coded
7313,7313,local,Coded
7314,7314,local,Coded
7315,7315,local,Coded
7316,7316,local,Coded
7317,7317,local,Coded
7318,7318,local,Coded
7319,7319,local,Coded
7320,7320,local,N/A
7321,7321,local,N/A
7322,7322,local,Coded
7323,7323,local,Coded
7324,7324,local,Coded
7325,7325,local,Coded
7326,7326,local,Coded
7327,7327,local,N/A
7328,7328,local,N/A
7328,127777,MCL/CIEL,N/A
7329,7329,local,Numeric
7330,7330,local,Coded
7331,7331,local,Numeric
7332,7332,local,Coded
7333,7333,local,Coded
7334,7334,local,N/A
7335,7335,local,Coded
7336,7336,local,Coded
7337,7337,local,N/A
7338,7338,local,N/A
7339,7339,local,N/A
7340,7340,local,N/A
7341,7341,local,N/A
7342,7342,local,N/A
7343,7343,local,Coded
7343,163309,MCL/CIEL,Coded
7344,7344,local,Coded
7345,7345,local,Coded
7346,7346,local,Coded
7347,7347,local,Coded
7348,7348,local,Date
7349,7349,local,Date
7350,140941,MCL/CIEL,N/A
7350,7350,local,N/A
7351,7351,local,N/A
7352,7352,local,Coded
7353,7353,local,Coded
7354,7354,local,Coded
7355,7355,local,Coded
7356,7356,local,N/A
7357,7357,local,Coded
7358,7358,local,N/A
7359,7359,local,N/A
7360,165501,MCL/CIEL,N/A
7360,7360,local,N/A
7361,7361,local,N/A
7362,1836,MCL/CIEL,N/A
7362,7362,local,N/A
7363,7363,local,N/A
7364,7364,local,N/A
7365,7365,local,N/A
7366,7366,local,N/A
7369,7369,local,Coded
7370,7370,local,N/A
7371,7371,local,Coded
7372,7372,local,N/A
7373,7373,local,N/A
7374,7374,local,N/A
7375,7375,local,N/A
7377,7377,local,N/A
7378,7378,local,N/A
7383,7383,local,Coded
7391,7391,local,N/A
7393,7393,local,Numeric
7394,7394,local,Numeric
7395,7395,local,Numeric
7396,7396,local,Numeric
7397,7397,local,N/A
7398,7398,local,N/A
7399,116222,MCL/CIEL,N/A
7401,7401,local,N/A
7402,7402,local,N/A
7403,7403,local,N/A
7404,7404,local,Coded
7405,7405,local,N/A
7406,7406,local,N/A
7407,7407,local,Coded
7408,7408,local,Coded
7409,7409,local,N/A
7410,159508,MCL/CIEL,N/A
7410,7410,local,N/A
7411,7411,local,Coded
7412,7412,local,Coded
7413,7413,local,Coded
7413,160721,MCL/CIEL,Coded
7414,7414,local,N/A
7424,7424,local,N/A
7425,7425,local,N/A
7429,7429,local,N/A
7431,7431,local,Coded
7435,7435,local,N/A
7444,7444,local,Coded
7444,124068,MCL/CIEL,Coded
7445,7445,local,N/A
7446,7446,local,N/A
7447,7447,local,N/A
7452,7452,local,N/A
7453,7453,local,N/A
7454,7454,local,N/A
7455,7455,local,N/A
7456,7456,local,N/A
7459,75744,MCL/CIEL,N/A
7460,81728,MCL/CIEL,N/A
7460,7460,local,N/A
7461,7461,local,N/A
7464,7464,local,N/A
7466,7466,local,N/A
7469,7469,local,N/A
7470,7470,local,N/A
7471,7471,local,N/A
7472,7472,local,N/A
7473,7473,local,N/A
7478,7478,local,N/A
7479,7479,local,Coded
7480,7480,local,N/A
7481,7481,local,Numeric
7482,7482,local,Numeric
7483,7483,local,N/A
7486,7486,local,Coded
7488,7488,local,N/A
7489,7489,local,N/A
7491,7491,local,N/A
7492,7492,local,N/A
7502,162275,MCL/CIEL,Coded
7502,7502,local,Coded
7503,7503,local,Coded
7509,7509,local,Numeric
7534,7534,local,N/A
7535,7535,local,N/A
7536,7536,local,N/A
7537,7537,local,N/A
7549,7549,local,N/A
7550,164538,MCL/CIEL,N/A
7550,7550,local,N/A
7552,7552,local,N/A
7553,7553,local,N/A
7555,7555,local,N/A
7567,7567,local,N/A
7569,7569,local,N/A
7570,7570,local,N/A
7571,7571,local,N/A
7577,7577,local,Coded
7582,7582,local,N/A
7583,7583,local,N/A
7588,7588,local,N/A
7596,82384,MCL/CIEL,N/A
7599,7599,local,N/A
7600,7600,local,N/A
7601,7601,local,N/A
7602,7602,local,N/A
7613,7613,local,N/A
7614,7614,local,N/A
7615,7615,local,N/A
7617,7617,local,N/A
7618,7618,local,N/A
7619,7619,local,N/A
7620,7620,local,N/A
7621,7621,local,N/A
7623,7623,local,N/A
7624,7624,local,N/A
7625,7625,local,N/A
7626,7626,local,N/A
7627,7627,local,N/A
7628,7628,local,N/A
7632,7632,local,N/A
7636,7636,local,Coded
7637,161562,MCL/CIEL,Text
7637,7637,local,Text
7638,7638,local,Coded
7639,7639,local,N/A
7640,7640,local,Datetime
7644,7644,local,N/A
7645,7645,local,Coded
7646,7646,local,Coded
7647,7647,local,Coded
7648,7648,local,N/A
7649,7649,local,N/A
7650,7650,local,N/A
7656,1710,MCL/CIEL,Coded
7755,148517,MCL/CIEL,N/A
7764,115115,MCL/CIEL,N/A
7850,1597,MCL/CIEL,N/A
7850,164180,MCL/CIEL,N/A
7855,L08.9,ICD-10-WHO,N/A
7855,121266,MCL/CIEL,N/A
7855,108365000,"SNOMED CT",N/A
7878,117146,MCL/CIEL,N/A
7878,A59.9,ICD-10-WHO,N/A
7909,70241007,"SNOMED CT",N/A
7909,E63.9,ICD-10-WHO,N/A
7909,115125,MCL/CIEL,N/A
7913,5000032,"KENYA EMR",N/A
7928,1722,MCL/CIEL,N/A
7929,1723,MCL/CIEL,N/A
7931,160033,MCL/CIEL,N/A
7932,160665,MCL/CIEL,Coded
7947,1823,MCL/CIEL,Numeric
7954,148787,MCL/CIEL,N/A
7971,119270,MCL/CIEL,N/A
7971,151.6,ICD-10-WHO,N/A
7972,114702,MCL/CIEL,N/A
7972,M19.8,ICD-10-WHO,N/A
7974,160473,"SNOMED CT",N/A
7997,I27.9,ICD-10-WHO,N/A
7997,83291003,"SNOMED CT",N/A
7997,143381,MCL/CIEL,N/A
8000,141830,MCL/CIEL,N/A
8004,I38,ICD-10-WHO,N/A
8004,118639,MCL/CIEL,N/A
8004,56819008,"SNOMED CT",N/A
8007,E07.9,ICD-10-WHO,N/A
8007,118976,MCL/CIEL,N/A
8007,14304000,"SNOMED CT",N/A
8015,274783,RxNorm,N/A
8015,126212009,"SNOMED CT",N/A
8015,78064,MCL/CIEL,N/A
8015,126207008,"SNOMED CT",N/A
8016,274721007,"SNOMED CT",N/A
8016,146131,MCL/CIEL,N/A
8016,R09.8,ICD-10-WHO,N/A
8017,249590007,"SNOMED CT",N/A
8017,R09.8,ICD-10-WHO,N/A
8017,150918,MCL/CIEL,N/A
8018,248637005,"SNOMED CT",N/A
8020,82464,MCL/CIEL,N/A
8020,187832,RxNorm,N/A
8020,415159003,"SNOMED CT",N/A
8040,117690,MCL/CIEL,N/A
8040,I38,ICD-10-WHO,N/A
8040,368009,"SNOMED CT",N/A
8041,194828000,"SNOMED CT",N/A
8041,121610,MCL/CIEL,N/A
8041,I20.9,ICD-10-WHO,N/A
8042,119956,MCL/CIEL,N/A
8043,130783,MCL/CIEL,N/A
8043,55442000,"SNOMED CT",N/A
8043,R06.8,ICD-10-WHO,N/A
8044,145074,MCL/CIEL,N/A
8044,275520000,"SNOMED CT",N/A
8044,I73.9,ICD-10-WHO,N/A
8045,H53.8,ICD-10-WHO,N/A
8045,147104,MCL/CIEL,N/A
8045,111516008,"SNOMED CT",N/A
8047,R09.8,ICD-10-WHO,N/A
8047,22447003,"SNOMED CT",N/A
8047,127918,MCL/CIEL,N/A
8051,R01.1,ICD-10-WHO,N/A
8051,31574009,"SNOMED CT",N/A
8051,125072,MCL/CIEL,N/A
8052,30782001,"SNOMED CT",N/A
8052,142401,MCL/CIEL,N/A
8052,R01.1,ICD-10-WHO,N/A
8059,R22.1,ICD-10-WHO,N/A
8059,133467,MCL/CIEL,N/A
8059,301777002,"SNOMED CT",N/A
8060,125213,MCL/CIEL,N/A
8062,8030000,"SNOMED CT",N/A
8062,159914,MCL/CIEL,N/A
8063,159915,MCL/CIEL,N/A
8063,281052005,"SNOMED CT",N/A
8066,274743004,"SNOMED CT",N/A
8066,R19.0,ICD-10-WHO,N/A
8066,139246,MCL/CIEL,N/A
8077,116608,MCL/CIEL,N/A
8077,I25.9,ICD-10-WHO,N/A
8077,414545008,"SNOMED CT",N/A
8078,145438,MCL/CIEL,N/A
8078,128290005,"SNOMED CT",N/A
8078,N03.9,ICD-10-WHO,N/A
8079,431855005,"SNOMED CT",N/A
8079,N03.8,ICD-10-WHO,N/A
8079,120575,MCL/CIEL,N/A
8080,120574,MCL/CIEL,N/A
8080,431856006,"SNOMED CT",N/A
8080,N03.8,ICD-10-WHO,N/A
8081,433144002,"SNOMED CT",N/A
8081,N03.8,ICD-10-WHO,N/A
8081,120579,MCL/CIEL,N/A
8082,N03.8,ICD-10-WHO,N/A
8082,431857002,"SNOMED CT",N/A
8082,120578,MCL/CIEL,N/A
8083,433146000,"SNOMED CT",N/A
8083,N03.8,ICD-10-WHO,N/A
8083,120577,MCL/CIEL,N/A
8084,4855003,"SNOMED CT",N/A
8084,142429,MCL/CIEL,N/A
8084,E14.3,ICD-10-WHO,N/A
8086,G90.9,ICD-10-WHO,N/A
8086,155215,MCL/CIEL,N/A
8086,277879009,"SNOMED CT",N/A
8087,371087003,"SNOMED CT",N/A
8087,E14.5,ICD-10-WHO,N/A
8087,142451,MCL/CIEL,N/A
8139,38403006,"SNOMED CT",N/A
8139,111525,MCL/CIEL,N/A
8139,H81.4,ICD-10-WHO,N/A
8140,386138005,"SNOMED CT",N/A
8140,Z95.5,ICD-10-WHO,N/A
8140,152974,MCL/CIEL,N/A
8185,160598,MCL/CIEL,Numeric
8240,159596,MCL/CIEL,Coded
8242,113861009,"SNOMED CT",N/A
8242,160007,MCL/CIEL,N/A
8288,1658,MCL/CIEL,Coded
8290,284770003,"SNOMED CT",N/A
8290,160580,MCL/CIEL,N/A
8292,1659,MCL/CIEL,Coded
8296,160566,MCL/CIEL,N/A
8297,160569,MCL/CIEL,N/A
8299,160572,MCL/CIEL,N/A
8300,136163,MCL/CIEL,N/A
8301,161650,MCL/CIEL,N/A
8304,161595,MCL/CIEL,N/A
8308,160016,MCL/CIEL,N/A
8324,119946,MCL/CIEL,Coded
8326,120080,MCL/CIEL,Coded
8327,119997,MCL/CIEL,Coded
8329,117470,MCL/CIEL,N/A
8329,G91.9,ICD-10-WHO,N/A
8329,230745008,"SNOMED CT",N/A
8330,253098009,"SNOMED CT",N/A
8330,Q07.8,ICD-10-WHO,N/A
8330,133127,MCL/CIEL,N/A
8332,78485007,"SNOMED CT",N/A
8332,Q24.9,ICD-10-WHO,N/A
8332,149461,MCL/CIEL,N/A
8333,Q24.9,ICD-10-WHO,N/A
8333,12770006,"SNOMED CT",N/A
8333,143049,MCL/CIEL,N/A
8334,Q79.3,ICD-10-WHO,N/A
8334,72951007,"SNOMED CT",N/A
8334,139569,MCL/CIEL,N/A
8336,K22.8,ICD-10-WHO,N/A
8336,24403,MCL/CIEL,N/A
8336,95435007,"SNOMED CT",N/A
8337,18735004,"SNOMED CT",N/A
8337,119938,MCL/CIEL,N/A
8337,Q79.2,ICD-10-WHO,N/A
8338,Q43.9,ICD-10-WHO,N/A
8338,121575,MCL/CIEL,N/A
8338,33225004,"SNOMED CT",N/A
8339,Q56.4,ICD-10-WHO,N/A
8339,21321009,"SNOMED CT",N/A
8339,149013,MCL/CIEL,N/A
8340,138010,MCL/CIEL,N/A
8340,416010008,"SNOMED CT",N/A
8340,Q54.9,ICD-10-WHO,N/A
8341,Q64.2,ICD-10-WHO,N/A
8341,253900005,"SNOMED CT",N/A
8341,143769,MCL/CIEL,N/A
8342,125043,MCL/CIEL,N/A
8342,397932003,"SNOMED CT",N/A
8342,Q66.0,ICD-10-WHO,N/A
8348,111967,MCL/CIEL,N/A
8348,A17.0,ICD-10-WHO,N/A
8348,58437007,"SNOMED CT",N/A
8349,160536,MCL/CIEL,N/A
8350,160537,MCL/CIEL,N/A
8355,160653,MCL/CIEL,Coded
8356,1360,MCL/CIEL,N/A
8358,1914,MCL/CIEL,N/A
8358,313077009,"SNOMED CT",N/A
8360,159382,MCL/CIEL,N/A
8360,313077009,"SNOMED CT",N/A
8393,F91.9,ICD-10-WHO,N/A
8393,25786006,"SNOMED CT",N/A
8393,150880,MCL/CIEL,N/A
8394,419284004,"SNOMED CT",N/A
8394,F99,ICD-10-WHO,N/A
8394,121677,MCL/CIEL,N/A
8471,71558,MCL/CIEL,N/A
8478,391634008,"SNOMED CT",N/A
8478,282388,RxNorm,N/A
8478,77941,MCL/CIEL,N/A
8479,10432,RxNorm,N/A
8479,84915,MCL/CIEL,N/A
8479,404878004,"SNOMED CT",N/A
8480,78723,MCL/CIEL,N/A
8480,421737001,"SNOMED CT",N/A
8480,342369,RxNorm,N/A
8481,420681006,"SNOMED CT",N/A
8481,495881,RxNorm,N/A
8481,84174,MCL/CIEL,N/A
8482,421448007,"SNOMED CT",N/A
8482,357977,RxNorm,N/A
8482,84530,MCL/CIEL,N/A
8483,81707,MCL/CIEL,N/A
8483,411089001,"SNOMED CT",N/A
8483,68446,RxNorm,N/A
8484,73486,MCL/CIEL,N/A
8484,108800000,"SNOMED CT",N/A
8484,44157,RxNorm,N/A
8485,108786002,"SNOMED CT",N/A
8485,5650,RxNorm,N/A
8485,77910,MCL/CIEL,N/A
8486,72298,MCL/CIEL,N/A
8486,358258,RxNorm,N/A
8486,398907002,local,N/A
8487,85330,MCL/CIEL,N/A
8487,54972005,"SNOMED CT",N/A
8487,10753,RxNorm,N/A
8488,72156,MCL/CIEL,N/A
8488,233272,RxNorm,N/A
8488,116346006,"SNOMED CT",N/A
8490,2105,RxNorm,N/A
8490,72929,MCL/CIEL,N/A
8490,51326002,"SNOMED CT",N/A
8491,71602,MCL/CIEL,N/A
8491,18811003,"SNOMED CT",N/A
8491,1156,RxNorm,N/A
8493,79026,MCL/CIEL,N/A
8493,40999006,"SNOMED CT",N/A
8493,6466,RxNorm,N/A
8494,74267,MCL/CIEL,N/A
8494,3109,RxNorm,N/A
8494,35300007,"SNOMED CT",N/A
8495,414122006,"SNOMED CT",N/A
8495,75810,MCL/CIEL,N/A
8495,337525,RxNorm,N/A
8496,4089,RxNorm,N/A
8496,75909,MCL/CIEL,N/A
8496,108768000,"SNOMED CT",N/A
8497,108763009,"SNOMED CT",N/A
8497,76491,MCL/CIEL,N/A
8497,24698,RxNorm,N/A
8498,224905,RxNorm,N/A
8498,327397006,"SNOMED CT",N/A
8498,85300,MCL/CIEL,N/A
8499,77922,MCL/CIEL,N/A
8499,108757000,"SNOMED CT",N/A
8499,5657,RxNorm,N/A
8500,108783005,"SNOMED CT",N/A
8500,78214,MCL/CIEL,N/A
8500,51499,RxNorm,N/A
8502,632,RxNorm,N/A
8502,79988,MCL/CIEL,N/A
8502,59240002,"SNOMED CT",N/A
8503,108791001,"SNOMED CT",N/A
8503,79993,MCL/CIEL,N/A
8503,7005,RxNorm,N/A
8504,6674,RxNorm,N/A
8504,79422,MCL/CIEL,N/A
8504,29156002,"SNOMED CT",N/A
8505,121191,RxNorm,N/A
8505,108809004,"SNOMED CT",N/A
8505,83416,MCL/CIEL,N/A
8506,81410,MCL/CIEL,N/A
8506,56946,RxNorm,N/A
8506,67735003,"SNOMED CT",N/A
8507,75106,MCL/CIEL,N/A
8507,72962,RxNorm,N/A
8507,108806006,"SNOMED CT",N/A
8508,108779005,"SNOMED CT",N/A
8508,85237,MCL/CIEL,N/A
8508,57308,RxNorm,N/A
8509,10362,RxNorm,N/A
8509,7959004,"SNOMED CT",N/A
8509,84791,MCL/CIEL,N/A
8510,72782,MCL/CIEL,N/A
8510,194000,RxNorm,N/A
8510,108761006,"SNOMED CT",N/A
8511,75749,MCL/CIEL,N/A
8511,3995,RxNorm,N/A
8511,349848009,"SNOMED CT",N/A
8512,76712,MCL/CIEL,N/A
8512,282357,RxNorm,N/A
8512,404845006,"SNOMED CT",N/A
8513,71244,MCL/CIEL,N/A
8513,84857,RxNorm,N/A
8513,108774000,"SNOMED CT",N/A
8514,116115004,"SNOMED CT",N/A
8514,258494,RxNorm,N/A
8514,76093,MCL/CIEL,N/A
8515,72965,RxNorm,N/A
8515,108777007,"SNOMED CT",N/A
8515,78738,MCL/CIEL,N/A
8516,83008,RxNorm,N/A
8516,72164,MCL/CIEL,N/A
8516,108766001,"SNOMED CT",N/A
8517,76584,MCL/CIEL,N/A
8517,4508,RxNorm,N/A
8517,96371003,"SNOMED CT",N/A
8518,350364005,"SNOMED CT",N/A
8518,78747,MCL/CIEL,N/A
8518,42375,RxNorm,N/A
8519,50610,RxNorm,N/A
8519,126138002,"SNOMED CT",N/A
8519,77130,MCL/CIEL,N/A
8520,70494,MCL/CIEL,N/A
8520,391632007,"SNOMED CT",N/A
8520,117055,RxNorm,N/A
8523,162326,MCL/CIEL,Coded
8525,162092,MCL/CIEL,Coded
8527,162065,MCL/CIEL,N/A
8528,162064,MCL/CIEL,Coded
8531,162067,local,Coded
8532,162066,MCL/CIEL,Coded
8533,111049,MCL/CIEL,Coded
8537,162069,MCL/CIEL,Coded
8538,162056,MCL/CIEL,N/A
8539,162057,MCL/CIEL,N/A
8540,162058,MCL/CIEL,N/A
8541,162059,MCL/CIEL,N/A
8542,162061,MCL/CIEL,N/A
8543,162062,MCL/CIEL,N/A
8544,162060,MCL/CIEL,N/A
8545,162071,MCL/CIEL,N/A
8546,162072,MCL/CIEL,N/A
8547,162073,MCL/CIEL,N/A
8548,162074,MCL/CIEL,N/A
8549,162076,MCL/CIEL,N/A
8550,1859,MCL/CIEL,N/A
8557,162052,MCL/CIEL,Text
8558,162051,MCL/CIEL,Text
8562,162131,MCL/CIEL,Coded
8563,1574,MCL/CIEL,N/A
8564,161599,local,N/A
8565,161601,MCL/CIEL,Coded
8566,162134,MCL/CIEL,Coded
8567,162121,MCL/CIEL,Coded
8571,123427,MCL/CIEL,N/A
8572,162128,MCL/CIEL,Coded
8575,N85.8,ICD-10-WHO,N/A
8575,4907004,"SNOMED CT",N/A
8575,132846,MCL/CIEL,N/A
8576,162054,MCL/CIEL,Numeric
8581,161881,MCL/CIEL,N/A
8584,159941,MCL/CIEL,Coded
8584,159941,MCL/CIEL,Coded
8589,159465,MCL/CIEL,N/A
8601,162311,MCL/CIEL,Coded
8602,162277,MCL/CIEL,N/A
8607,197354009,"SNOMED CT",N/A
8607,K71.9,ICD-10-WHO,N/A
8611,141745,MCL/CIEL,N/A
8611,55680006,"SNOMED CT",N/A
8611,T50.9,ICD-10-WHO,N/A
8613,397803000,"SNOMED CT",N/A
8613,137679,MCL/CIEL,N/A
8613,N48.4,ICD-10-WHO,N/A
8614,26124005,"SNOMED CT",N/A
8614,4821,RxNorm,N/A
8654,1814,MCL/CIEL,N/A
8674,160128,MCL/CIEL,N/A
8674,8674,local,N/A
8701,163016,MCL/CIEL,Coded
8701,160429,MCL/CIEL,Coded
8707,162223,MCL/CIEL,N/A
8710,165796,MCL/CIEL,N/A
8727,161194,MCL/CIEL,N/A
8743,161927,MCL/CIEL,Coded
8746,161926,MCL/CIEL,N/A
8750,139198,MCL/CIEL,N/A
8757,1809,MCL/CIEL,N/A
8767,129172,MCL/CIEL,N/A
8787,1734,MCL/CIEL,N/A
8789,138911,MCL/CIEL,N/A
8790,138910,MCL/CIEL,N/A
8791,149971,MCL/CIEL,N/A
8792,159411,MCL/CIEL,Coded
8795,152475,MCL/CIEL,N/A
8803,161241,MCL/CIEL,N/A
8825,160465,MCL/CIEL,N/A
8826,71118,MCL/CIEL,N/A
8831,161540,MCL/CIEL,Coded
8832,159922,MCL/CIEL,N/A
8834,74920,MCL/CIEL,N/A
8835,75687,MCL/CIEL,N/A
8857,124702,MCL/CIEL,N/A
8858,157472,MCL/CIEL,N/A
8859,152509,MCL/CIEL,N/A
8861,154007,MCL/CIEL,N/A
8869,140805,MCL/CIEL,N/A
8872,124750,MCL/CIEL,N/A
8872,124763,MCL/CIEL,N/A
8873,124750,MCL/CIEL,N/A
8877,13602,MCL/CIEL,Coded
8878,115939,MCL/CIEL,N/A
8879,1449,MCL/CIEL,N/A
8893,77413,MCL/CIEL,N/A
8895,147020,MCL/CIEL,N/A
8913,141382,MCL/CIEL,N/A
8919,147230,MCL/CIEL,N/A
8920,119868,MCL/CIEL,N/A
8932,123067,MCL/CIEL,N/A
8933,142263,MCL/CIEL,N/A
8937,124665,MCL/CIEL,N/A
8991,161518,MCL/CIEL,N/A
9000,162088,MCL/CIEL,N/A
9001,132623,MCL/CIEL,N/A
9008,160225,MCL/CIEL,Coded
9014,126513,MCL/CIEL,N/A
9017,159488,MCL/CIEL,Coded
9025,161642,MCL/CIEL,N/A
9026,79040,MCL/CIEL,N/A
9028,124994,MCL/CIEL,Coded
9029,111699,MCL/CIEL,N/A
9030,120128,MCL/CIEL,N/A
9031,116954,MCL/CIEL,N/A
9033,140895,MCL/CIEL,N/A
9034,129566,MCL/CIEL,N/A
9035,125163,MCL/CIEL,N/A
9036,1403,MCL/CIEL,N/A
9037,143820,MCL/CIEL,N/A
9038,162086,MCL/CIEL,Text
9039,160265,MCL/CIEL,Coded
9040,162049,MCL/CIEL,N/A
9041,161628,MCL/CIEL,N/A
9042,162226,MCL/CIEL,N/A
9043,161356,MCL/CIEL,Coded
9044,159961,MCL/CIEL,Coded
9045,160022,MCL/CIEL,N/A
9046,161880,MCL/CIEL,N/A
9047,159985,MCL/CIEL,N/A
9048,160023,MCL/CIEL,Numeric
9049,159952,MCL/CIEL,Numeric
9050,162199,MCL/CIEL,N/A
9051,162200,MCL/CIEL,N/A
9052,160104,MCL/CIEL,N/A
9053,160124,MCL/CIEL,N/A
9054,161564,MCL/CIEL,Text
9055,162201,MCL/CIEL,N/A
9056,162180,MCL/CIEL,N/A
9059,9059,local,N/A
9060,9060,local,N/A
9061,9061,local,N/A
9062,9062,local,Numeric
9063,9063,local,Coded
9064,9064,local,N/A
9065,9065,local,N/A
9066,9066,local,N/A
9067,9067,local,Coded
9068,9068,local,N/A
9069,9069,local,Coded
9070,1855,MCL/CIEL,Coded
9070,9070,local,Coded
9071,9071,local,N/A
9072,9072,local,N/A
9073,9073,local,Coded
9074,9074,local,Coded
9075,9075,local,N/A
9075,140573,MCL/CIEL,N/A
9076,9076,local,N/A
9077,9077,local,Coded
9078,9078,local,N/A
9079,9079,local,N/A
9080,9080,local,N/A
9081,9081,local,Coded
9082,160433,MCL/CIEL,Coded
9084,9084,local,N/A
9084,112770,MCL/CIEL,N/A
9158,163181,MCL/CIEL,Date
9202,161550,MCL/CIEL,Text
9203,160554,MCL/CIEL,Date
9206,162227,MCL/CIEL,Date
9207,162225,MCL/CIEL,Coded
9293,1804,MCL/CIEL,N/A
9303,152370,MCL/CIEL,Coded
9307,161440,MCL/CIEL,Coded
9320,164999,"KENYA EMR",Coded
9434,162816,MCL/CIEL,N/A
9461,112200,MCL/CIEL,N/A
9467,161011,MCL/CIEL,Text
9467,163042,MCL/CIEL,Text
9471,163302,MCL/CIEL,Coded
9472,163303,MCL/CIEL,N/A
9487,161649,MCL/CIEL,Coded
9494,160456,MCL/CIEL,N/A
9497,104677,MCL/CIEL,Coded
9541,162087,MCL/CIEL,Coded
9568,159418,MCL/CIEL,N/A
9605,162549,MCL/CIEL,Date
9609,165613,MCL/CIEL,Coded
9609,164935,"KENYA EMR",Coded
9611,161558,MCL/CIEL,Coded
9613,160543,MCL/CIEL,N/A
9613,163488,MCL/CIEL,N/A
9728,159948,MCL/CIEL,Date
9736,164933,"KENYA EMR",Coded
9742,164949,"KENYA EMR",Coded
9750,154311,MCL/CIEL,N/A
9759,165085,MCL/CIEL,N/A
9759,164967,"KENYA EMR",N/A
9762,138643,MCL/CIEL,Coded
9775,162053,MCL/CIEL,Text
9782,164930,"KENYA EMR",Coded
9783,164928,"KENYA EMR",N/A
9785,160578,MCL/CIEL,N/A
9786,165083,MCL/CIEL,N/A
9965,164387,MCL/CIEL,N/A
10024,1379,MCL/CIEL,Coded
10035,161624,MCL/CIEL,N/A
10049,84764,MCL/CIEL,N/A
10049,10049,local,N/A
10070,162140,MCL/CIEL,Date
10072,278287000,"SNOMED CT",N/A
10072,135981,MCL/CIEL,N/A
10072,10072,local,N/A
10073,278286009,"SNOMED CT",N/A
10073,10073,local,N/A
10073,127374,MCL/CIEL,N/A
